farm_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score
2800834d-d6a4-5545-98d0-54b9e6e4d456,Kericho Maize Farm #0752,Rift Valley,Kericho,Maize,3.35,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.28,0.16,0.12,0.6,0.16,0.2,0.16,0.24
243e9f22-e10f-576a-9d65-a510eb4e6edf,Lamu Vegetables Farm #0753,Coastal Lowlands,Lamu,Vegetables,1.59,Informal Smallholder,0,6.48,2,Emerging Agribusiness,0.2,0.24,0.2,0.68,0.16,0.32,0.24,0.12
8c49a3f8-0d0b-54fb-9d9b-00dd32e3a4e8,Nyeri Avocado Farm #0754,Central Highlands,Nyeri,Avocado,3.58,Informal Smallholder,0,6.48,2,Emerging Agribusiness,0.28,0.12,0.32,0.68,0.2,0.24,0.08,0.24
8e25be7f-16b2-50f2-afd6-af2ac6d2c8bc,Kisumu Dairy Farm #0755,Western Kenya,Kisumu,Dairy,9.0,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.48,0.4,0.4,0.64,0.52,0.84,0.52,0.28
62c4fec2-74f4-56d7-a418-9639f0c8774d,Taita Taveta Fish Farming Farm #0756,Coastal Lowlands,Taita Taveta,Fish Farming,2.9,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.24,0.28,0.28,0.48,0.2,0.28,0.2,0.16
602b5f53-a012-5bd3-a691-898e9c850de7,Kwale Coconut Farm #0757,Coastal Lowlands,Kwale,Coconut,1.64,Informal Smallholder,0,4.68,5,Future Ready Farm,0.12,0.04,0.2,0.56,0.2,0.2,0.16,0.08
7f871221-ed14-5004-af8e-f21201016c87,Makueni Livestock Farm #0758,Eastern Semi-Arid,Makueni,Livestock,18.92,Commercial Market Leader,2,20.28,5,Future Ready Farm,0.8,0.92,0.88,0.84,0.88,0.84,1.0,0.6
bc6c6c7a-f252-5288-b002-d12b209eb087,Kiambu Dairy Farm #0759,Central Highlands,Kiambu,Dairy,3.37,Informal Smallholder,0,4.68,5,Future Ready Farm,0.16,0.16,0.24,0.4,0.12,0.32,0.08,0.08
659d0cac-88ea-5552-a629-cf27c37f6883,Tharaka Nithi Green Grams Farm #0760,Eastern Semi-Arid,Tharaka Nithi,Green Grams,1.66,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.16,0.2,0.56,0.16,0.32,0.16,0.16
30cb883c-3f28-5ffb-9abe-d755e58efa28,Embu Horticulture Farm #0761,Central Highlands,Embu,Horticulture,1.5,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.4,0.48,0.6,0.72,0.4,0.44,0.52,0.4
ef50d48e-73b1-5385-9157-8f467ee04dae,Busia Poultry Farm #0762,Western Kenya,Busia,Poultry,1.12,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.12,0.16,0.2,0.52,0.12,0.4,0.16,0.04
3423add0-e38b-5f7a-bb50-be9f912e0216,Makueni Green Grams Farm #0763,Eastern Semi-Arid,Makueni,Green Grams,2.38,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.24,0.2,0.48,0.12,0.36,0.16,0.08
0af30ec1-421a-51d4-911d-db3e039961f9,Kericho Wheat Farm #0764,Rift Valley,Kericho,Wheat,2.61,Informal Smallholder,0,3.84,1,Informal Farm,0.04,0.16,0.08,0.48,0.16,0.24,0.08,0.04
c088da91-f812-55a2-9873-26cd7ca510d6,Machakos Green Grams Farm #0765,Eastern Semi-Arid,Machakos,Green Grams,12.61,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.72,0.96,0.92,0.8,0.8,0.88,0.92,0.84
ec841eb0-1baf-56ae-a777-425acd245a14,Vihiga Maize Farm #0766,Western Kenya,Vihiga,Maize,1.1,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.12,0.2,0.2,0.64,0.2,0.16,0.32,0.08
0ad8100b-7aca-5902-8861-e8ba0cdc8dad,Makueni Livestock Farm #0767,Eastern Semi-Arid,Makueni,Livestock,2.69,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.24,0.2,0.32,0.48,0.08,0.32,0.16,0.12
bcdd4bfc-a482-5950-8e82-4f344f6c3704,Kiambu Avocado Farm #0768,Central Highlands,Kiambu,Avocado,0.73,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.16,0.24,0.56,0.24,0.28,0.12,0.04
33571d71-0eec-5f90-a24f-7131cae74fd6,Siaya Sugarcane Farm #0769,Western Kenya,Siaya,Sugarcane,2.77,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.12,0.12,0.4,0.44,0.12,0.4,0.16,0.12
a1b14083-83d9-5488-b74c-bff31fe1ae87,Kitui Livestock Farm #0770,Eastern Semi-Arid,Kitui,Livestock,7.99,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.52,0.44,0.56,0.8,0.28,0.4,0.36,0.4
38249c07-cac8-5ad8-bed2-3354842295a1,Siaya Dairy Farm #0771,Western Kenya,Siaya,Dairy,0.86,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.2,0.32,0.16,0.6,0.16,0.2,0.32,0.08
4a736cf5-beb0-5f54-b47f-59c0c26c65e7,Kericho Dairy Farm #0772,Rift Valley,Kericho,Dairy,5.72,Transitioning Agribusiness,1,13.32,3,Structured Farm,0.44,0.6,0.48,0.56,0.64,0.68,0.6,0.44
3c97c843-0bf2-5255-bcfa-36cdc0e37b59,Tharaka Nithi Pigeon Peas Farm #0773,Eastern Semi-Arid,Tharaka Nithi,Pigeon Peas,7.08,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.44,0.24,0.68,0.76,0.48,0.48,0.36,0.6
1b8dfd81-eda0-52c0-a604-5a64ae896394,Kilifi Cashew Farm #0774,Coastal Lowlands,Kilifi,Cashew,3.65,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.52,0.4,0.44,0.52,0.56,0.36,0.52,0.36
e10b5cf8-e42f-5900-ab8c-b4a92ca034b3,Kilifi Coconut Farm #0775,Coastal Lowlands,Kilifi,Coconut,4.03,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.16,0.32,0.2,0.72,0.08,0.2,0.12,0.08
a7ea1ecf-53db-5db6-9302-514390ab1c41,Nyeri Coffee Farm #0776,Central Highlands,Nyeri,Coffee,37.35,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.76,0.84,0.88,0.84,0.84,0.84,0.92,0.76
b2b1fc4d-1105-50c5-924b-317b3a91f861,Tharaka Nithi Cowpeas Farm #0777,Eastern Semi-Arid,Tharaka Nithi,Cowpeas,7.48,Transitioning Agribusiness,1,10.8,3,Structured Farm,0.4,0.32,0.56,0.48,0.4,0.68,0.44,0.32
3e2783e5-88f1-5585-b0ab-b2863fb612c0,Machakos Cowpeas Farm #0778,Eastern Semi-Arid,Machakos,Cowpeas,0.55,Informal Smallholder,0,4.8,5,Future Ready Farm,0.0,0.56,0.16,0.4,0.12,0.16,0.12,0.08
a9ffd9df-f38c-5445-84a1-02cf0666d646,Kirinyaga Horticulture Farm #0779,Central Highlands,Kirinyaga,Horticulture,7.23,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.6,0.32,0.92,0.56,0.48,0.56,0.56,0.36
3198cb32-ebfc-53b6-8750-2425184bfc4f,Embu Tea Farm #0780,Central Highlands,Embu,Tea,26.32,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.88,0.8,0.88,0.8,0.92,0.72,0.88,0.8
dad989ed-86df-5260-bbf0-0d1b3abe6c0d,Tharaka Nithi Mangoes Farm #0781,Eastern Semi-Arid,Tharaka Nithi,Mangoes,3.53,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.12,0.08,0.12,0.56,0.2,0.36,0.24,0.08
13107a89-0a5a-5e73-9283-aa9369570865,Kericho Tea Farm #0782,Rift Valley,Kericho,Tea,52.03,Commercial Market Leader,2,18.96,4,Investment Ready Farm,0.8,0.76,0.88,0.72,0.84,0.72,0.84,0.76
be0ed8d9-bad7-5911-8188-feb1a7130e0c,Nakuru Maize Farm #0783,Rift Valley,Nakuru,Maize,2.99,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.16,0.2,0.24,0.6,0.12,0.2,0.08,0.12
f7a4c6c3-bf61-5197-b36a-784fc43c68bc,Kitui Mangoes Farm #0784,Eastern Semi-Arid,Kitui,Mangoes,7.64,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.56,0.4,0.52,0.64,0.52,0.64,0.44,0.4
2f97de30-5914-5f05-b944-0275b41d52a7,Kirinyaga Avocado Farm #0785,Central Highlands,Kirinyaga,Avocado,55.66,Commercial Market Leader,2,20.64,5,Future Ready Farm,0.84,0.92,0.84,0.88,0.96,0.84,0.8,0.8
1c7c7827-abeb-5a76-afac-b895a30b48d5,Nakuru Potatoes Farm #0786,Rift Valley,Nakuru,Potatoes,0.56,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.28,0.2,0.28,0.48,0.12,0.36,0.16,0.2
d357ecb4-78ef-5b2f-b146-16306d8e8eb1,Taita Taveta Fish Farming Farm #0787,Coastal Lowlands,Taita Taveta,Fish Farming,7.72,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.48,0.52,0.64,0.64,0.36,0.52,0.6,0.36
5d0ab2b0-b592-5cf2-a047-21ac028a1565,Uasin Gishu Maize Farm #0788,Rift Valley,Uasin Gishu,Maize,2.22,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.12,0.36,0.48,0.28,0.28,0.16,0.04
29741c45-9ea6-5ccf-8af9-1ca7c09ba84a,Makueni Cowpeas Farm #0789,Eastern Semi-Arid,Makueni,Cowpeas,4.32,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.52,0.56,0.52,0.6,0.48,0.56,0.44,0.4
e38cbf1d-3db1-5bf6-9186-e20e1cd9fd2c,Trans Nzoia Dairy Farm #0790,Rift Valley,Trans Nzoia,Dairy,1.5,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.56,0.56,0.48,0.68,0.28,0.64,0.52,0.44
80f10146-b6de-581b-8f5e-4ba6337592b8,Lamu Fish Farming Farm #0791,Coastal Lowlands,Lamu,Fish Farming,3.27,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.24,0.2,0.36,0.56,0.12,0.12,0.2,0.12
97d1b52b-709c-53b1-bcfd-7d248f6a2402,Machakos Green Grams Farm #0792,Eastern Semi-Arid,Machakos,Green Grams,2.65,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.24,0.08,0.6,0.12,0.4,0.04,0.12
b0a8a2d9-cac1-5859-bb25-933642157f27,Nyeri Coffee Farm #0793,Central Highlands,Nyeri,Coffee,3.05,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.12,0.2,0.2,0.6,0.16,0.36,0.32,0.24
c19c3852-bddb-56d6-bb23-454ff1dd714d,Bungoma Maize Farm #0794,Western Kenya,Bungoma,Maize,2.88,Informal Smallholder,0,4.8,5,Future Ready Farm,0.24,0.12,0.16,0.44,0.08,0.24,0.24,0.08
9e5be02e-df9a-5a0b-b2ef-153de767b520,Nandi Tea Farm #0795,Rift Valley,Nandi,Tea,3.69,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.28,0.2,0.2,0.36,0.28,0.28,0.28,0.0
38383ef0-2845-5356-96eb-65fb96a532d3,Uasin Gishu Dairy Farm #0796,Rift Valley,Uasin Gishu,Dairy,2.57,Informal Smallholder,0,4.68,5,Future Ready Farm,0.16,0.04,0.12,0.52,0.08,0.32,0.16,0.16
83046cc3-73d6-5679-af2b-04653b749f61,Trans Nzoia Wheat Farm #0797,Rift Valley,Trans Nzoia,Wheat,3.52,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.2,0.2,0.24,0.64,0.16,0.2,0.12,0.08
680105d8-25c4-5c3a-864e-aa76efed769a,Kiambu Coffee Farm #0798,Central Highlands,Kiambu,Coffee,2.27,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.08,0.28,0.4,0.6,0.16,0.08,0.08,0.0
e8216e77-44f2-58d2-8d8b-77a42a5ec5ea,Meru Avocado Farm #0799,Central Highlands,Meru,Avocado,8.85,Transitioning Agribusiness,1,11.64,3,Structured Farm,0.56,0.36,0.56,0.68,0.52,0.4,0.56,0.24
f673ba69-41a5-5629-8d14-6fd4ca6dc13f,Tharaka Nithi Mangoes Farm #0800,Eastern Semi-Arid,Tharaka Nithi,Mangoes,14.49,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.6,0.4,0.68,0.6,0.52,0.56,0.44,0.28
a298d5b6-eabd-565d-96e2-d53ae439f5df,Busia Horticulture Farm #0801,Western Kenya,Busia,Horticulture,8.19,Transitioning Agribusiness,1,10.56,3,Structured Farm,0.36,0.36,0.28,0.64,0.44,0.52,0.44,0.48
c4334ab9-c52e-58aa-a19b-e9b84130f13e,Kitui Sorghum Farm #0802,Eastern Semi-Arid,Kitui,Sorghum,0.5,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.28,0.16,0.64,0.28,0.24,0.16,0.12
e3f26cb2-f700-535d-8498-5e464e724654,Trans Nzoia Maize Farm #0803,Rift Valley,Trans Nzoia,Maize,42.45,Commercial Market Leader,2,19.44,4,Investment Ready Farm,0.8,0.84,0.92,0.72,0.8,0.88,0.92,0.6
92a5b30c-0172-5f19-9b93-e2c18121254f,Busia Poultry Farm #0804,Western Kenya,Busia,Poultry,1.5,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.44,0.32,0.56,0.56,0.48,0.56,0.68,0.48
12540198-cd08-59d7-ac99-5c9da5ed97f1,Nandi Tea Farm #0805,Rift Valley,Nandi,Tea,2.54,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.4,0.32,0.48,0.04,0.2,0.24,0.2
5f92c371-0b93-5d6d-8564-f5cd0d68b57c,Nandi Tea Farm #0806,Rift Valley,Nandi,Tea,3.12,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.2,0.12,0.24,0.52,0.16,0.28,0.16,0.12
3d5f897f-777d-5f43-91f6-015eb700559a,Makueni Cowpeas Farm #0807,Eastern Semi-Arid,Makueni,Cowpeas,15.81,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.52,0.32,0.6,0.72,0.52,0.6,0.32,0.4
f5edcfb6-70da-59bb-894e-df9aa17b8378,Kirinyaga Avocado Farm #0808,Central Highlands,Kirinyaga,Avocado,3.71,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.16,0.28,0.52,0.24,0.24,0.08,0.16
5d754bfd-a8d6-5fad-8a84-592e49926a42,Bomet Dairy Farm #0809,Rift Valley,Bomet,Dairy,5.57,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.52,0.48,0.6,0.72,0.32,0.52,0.44,0.4
89b25977-15e7-5129-91d1-c31f2270c3f2,Trans Nzoia Wheat Farm #0810,Rift Valley,Trans Nzoia,Wheat,41.71,Commercial Market Leader,2,19.68,4,Investment Ready Farm,0.8,0.84,0.88,0.8,0.8,0.92,0.8,0.72
1062e376-ed21-59c3-9703-18bffd48af51,Kiambu Avocado Farm #0811,Central Highlands,Kiambu,Avocado,3.56,Informal Smallholder,0,4.44,5,Future Ready Farm,0.08,0.12,0.32,0.56,0.04,0.16,0.08,0.12
0e56d597-2781-56c7-ba0c-f8b9b7eed148,Kitui Green Grams Farm #0812,Eastern Semi-Arid,Kitui,Green Grams,3.68,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.16,0.24,0.6,0.2,0.24,0.28,0.0
68bdd2ce-dd69-5d87-a1fd-af2c14a57571,Tharaka Nithi Cowpeas Farm #0813,Eastern Semi-Arid,Tharaka Nithi,Cowpeas,29.59,Commercial Market Leader,2,21.0,5,Future Ready Farm,0.88,0.84,0.84,0.84,0.96,0.92,0.92,0.8
23be1895-bc7d-5e1e-8b1c-6c684ebf3d2b,Nyeri Coffee Farm #0814,Central Highlands,Nyeri,Coffee,7.12,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.52,0.48,0.72,0.76,0.44,0.52,0.44,0.32
eb9f3717-5e7c-56ca-bd1c-53638288013e,Tharaka Nithi Pigeon Peas Farm #0815,Eastern Semi-Arid,Tharaka Nithi,Pigeon Peas,2.03,Informal Smallholder,0,6.84,2,Emerging Agribusiness,0.16,0.36,0.28,0.48,0.28,0.32,0.28,0.12
280902cf-aa8e-587f-bc5b-c9c9bd08d847,Kwale Fish Farming Farm #0816,Coastal Lowlands,Kwale,Fish Farming,18.92,Commercial Market Leader,2,19.32,4,Investment Ready Farm,0.8,0.84,0.8,0.76,0.84,0.76,0.8,0.84
5495616c-e888-5b5e-afea-7872be7b5cbe,Nakuru Wheat Farm #0817,Rift Valley,Nakuru,Wheat,25.17,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.88,0.88,0.88,0.8,0.76,0.84,0.88,0.92
afc22483-b27a-5010-8208-7d22a93459e1,Kilifi Cassava Farm #0818,Coastal Lowlands,Kilifi,Cassava,8.55,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.4,0.44,0.6,0.72,0.44,0.6,0.52,0.2
6164dc05-5c9f-5cf4-bdaa-1a58718ff29e,Tharaka Nithi Cowpeas Farm #0819,Eastern Semi-Arid,Tharaka Nithi,Cowpeas,5.83,Transitioning Agribusiness,1,12.84,3,Structured Farm,0.72,0.4,0.68,0.6,0.52,0.52,0.52,0.32
09baba8c-d792-54a8-8b8c-b3f60aa37f08,Kitui Green Grams Farm #0820,Eastern Semi-Arid,Kitui,Green Grams,3.83,Informal Smallholder,0,7.2,2,Emerging Agribusiness,0.2,0.24,0.48,0.64,0.2,0.32,0.24,0.08
3ae91734-7cd7-5e36-b334-d2d1710408d7,Tharaka Nithi Mangoes Farm #0821,Eastern Semi-Arid,Tharaka Nithi,Mangoes,0.5,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.12,0.16,0.24,0.68,0.08,0.4,0.2,0.12
ea93292d-c2cf-5e7e-9bb0-2a503694ad8f,Lamu Coconut Farm #0822,Coastal Lowlands,Lamu,Coconut,4.44,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.44,0.48,0.56,0.48,0.48,0.6,0.48,0.44
a3efb082-4f34-5bce-bec9-9e4a97c0a6ae,Taita Taveta Cashew Farm #0823,Coastal Lowlands,Taita Taveta,Cashew,4.26,Informal Smallholder,0,6.6,2,Emerging Agribusiness,0.08,0.28,0.32,0.6,0.16,0.4,0.2,0.16
65626e86-f6a0-5298-96d8-5c404236fe5a,Lamu Coconut Farm #0824,Coastal Lowlands,Lamu,Coconut,11.13,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.36,0.6,0.44,0.76,0.6,0.56,0.44,0.28
3c94f0cf-13b2-5b62-bef0-ced06cfb3c77,Bungoma Cassava Farm #0825,Western Kenya,Bungoma,Cassava,5.87,Transitioning Agribusiness,1,12.84,3,Structured Farm,0.48,0.4,0.56,0.76,0.36,0.68,0.56,0.48
36140195-18d1-569d-9505-3a794869ed91,Makueni Livestock Farm #0826,Eastern Semi-Arid,Makueni,Livestock,0.5,Informal Smallholder,0,4.56,5,Future Ready Farm,0.16,0.12,0.12,0.52,0.04,0.24,0.16,0.16
e09b6b2e-56ef-583e-8111-93389581d124,Trans Nzoia Horticulture Farm #0827,Rift Valley,Trans Nzoia,Horticulture,9.71,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.48,0.4,0.4,0.64,0.52,0.6,0.52,0.28
724bd628-afdf-5325-8eea-fa6c39bb7204,Siaya Dairy Farm #0828,Western Kenya,Siaya,Dairy,3.13,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.24,0.16,0.28,0.56,0.04,0.2,0.16,0.08
c71e66d8-64e6-5acb-9ec4-e37aa649bd4c,Kisumu Cassava Farm #0829,Western Kenya,Kisumu,Cassava,5.0,Commercial Market Leader,2,19.44,4,Investment Ready Farm,0.84,0.72,0.88,0.72,0.88,0.8,0.88,0.76
cb2cc7c4-033b-5d54-af6e-f0a8f61ecc2a,Kakamega Cassava Farm #0830,Western Kenya,Kakamega,Cassava,2.19,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.28,0.32,0.24,0.52,0.16,0.2,0.04,0.16
06fab413-6dd6-50aa-88e1-8959fc194877,Lamu Cassava Farm #0831,Coastal Lowlands,Lamu,Cassava,6.23,Transitioning Agribusiness,1,11.04,3,Structured Farm,0.36,0.4,0.52,0.68,0.44,0.56,0.44,0.28
54e79063-d006-59b8-814e-6685142570b1,Murang'a Avocado Farm #0832,Central Highlands,Murang'a,Avocado,7.37,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.44,0.44,0.64,0.64,0.44,0.52,0.6,0.36
2c35afdf-3834-5b50-a409-5529aece4c2a,Taita Taveta Fish Farming Farm #0833,Coastal Lowlands,Taita Taveta,Fish Farming,1.71,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.28,0.2,0.24,0.36,0.16,0.32,0.36,0.04
6f977f55-6851-5307-b495-2ae7b9edcf9d,Kiambu Horticulture Farm #0834,Central Highlands,Kiambu,Horticulture,6.54,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.4,0.52,0.64,0.72,0.52,0.64,0.52,0.44
e742a542-abc8-5b9b-8b81-0e5148384a34,Kitui Green Grams Farm #0835,Eastern Semi-Arid,Kitui,Green Grams,6.8,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.6,0.4,0.56,0.76,0.32,0.6,0.32,0.44
ec6164e2-65d3-56d6-a180-7d46a8d64b75,Kitui Livestock Farm #0836,Eastern Semi-Arid,Kitui,Livestock,10.99,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.44,0.44,0.56,0.6,0.56,0.48,0.44,0.32
cfe62d9c-618c-51a4-b803-06822dfb15e0,Murang'a Avocado Farm #0837,Central Highlands,Murang'a,Avocado,12.48,Transitioning Agribusiness,1,13.32,3,Structured Farm,0.6,0.36,0.52,0.76,0.68,0.6,0.6,0.32
c31711ea-75a4-5191-9039-bb3370c41274,Kakamega Horticulture Farm #0838,Western Kenya,Kakamega,Horticulture,21.1,Commercial Market Leader,2,20.16,5,Future Ready Farm,0.8,0.92,0.92,0.8,0.8,0.84,0.88,0.76
ffcc8947-db7c-58cd-8138-bded0d845626,Bomet Horticulture Farm #0839,Rift Valley,Bomet,Horticulture,2.95,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.16,0.24,0.2,0.56,0.12,0.44,0.24,0.12
0c49e123-faaf-5ffb-b4a2-9b0eb72b9106,Machakos Green Grams Farm #0840,Eastern Semi-Arid,Machakos,Green Grams,6.15,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.6,0.36,0.48,0.68,0.36,0.6,0.4,0.44
a445a859-9c6c-549f-8c90-cbc82b9de192,Kakamega Sugarcane Farm #0841,Western Kenya,Kakamega,Sugarcane,0.59,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.32,0.16,0.44,0.28,0.2,0.2,0.04
ecf5d7ad-055f-5d9f-8057-05599a32c314,Kisumu Horticulture Farm #0842,Western Kenya,Kisumu,Horticulture,5.4,Transitioning Agribusiness,1,11.64,3,Structured Farm,0.28,0.32,0.72,0.68,0.52,0.52,0.44,0.4
23c76ea4-b4b2-5921-9828-90bd402817fe,Kakamega Cassava Farm #0843,Western Kenya,Kakamega,Cassava,4.41,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.56,0.6,0.48,0.68,0.64,0.4,0.48,0.32
01da4efa-4e73-5601-8561-d2c140e27cff,Meru Horticulture Farm #0844,Central Highlands,Meru,Horticulture,2.8,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.28,0.2,0.12,0.56,0.2,0.28,0.08,0.2
430587c4-cce0-5205-b5cd-5e8ea0107a6f,Kwale Cashew Farm #0845,Coastal Lowlands,Kwale,Cashew,4.87,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.24,0.08,0.24,0.6,0.08,0.32,0.12,0.04
45595a50-9649-5085-b084-bb3a3891214a,Nakuru Potatoes Farm #0846,Rift Valley,Nakuru,Potatoes,5.0,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.88,0.92,0.8,0.92,0.92,0.92,0.88,0.6
63db95c5-1d6b-51be-842a-d856f3dc34c7,Uasin Gishu Dairy Farm #0847,Rift Valley,Uasin Gishu,Dairy,2.68,Informal Smallholder,0,6.72,2,Emerging Agribusiness,0.2,0.44,0.2,0.48,0.2,0.44,0.16,0.12
741e8bb2-b56c-5fde-8c51-6494b92db65e,Siaya Sugarcane Farm #0848,Western Kenya,Siaya,Sugarcane,3.27,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.52,0.56,0.48,0.72,0.48,0.56,0.48,0.36
5c23972b-029d-5667-b6a3-e6b86d10b024,Kitui Mangoes Farm #0849,Eastern Semi-Arid,Kitui,Mangoes,4.07,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.2,0.16,0.16,0.68,0.04,0.36,0.04,0.16
cf6e081b-181c-598e-b006-02d89d538654,Makueni Livestock Farm #0850,Eastern Semi-Arid,Makueni,Livestock,31.59,Commercial Market Leader,2,19.08,4,Investment Ready Farm,0.8,0.72,0.92,0.68,0.92,0.88,0.88,0.56
65bf4614-2b8f-51c5-aaa3-29ee7a8ef298,Bomet Tea Farm #0851,Rift Valley,Bomet,Tea,0.5,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.12,0.2,0.2,0.48,0.16,0.36,0.12,0.04
df80e7f0-26f6-5a1d-9dc2-6248c3408c2d,Machakos Livestock Farm #0852,Eastern Semi-Arid,Machakos,Livestock,1.03,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.16,0.16,0.24,0.6,0.08,0.36,0.16,0.12
c7245bf1-05d6-5039-b6f7-3d412283580c,Meru Macadamia Farm #0853,Central Highlands,Meru,Macadamia,5.0,Commercial Market Leader,2,19.68,4,Investment Ready Farm,0.8,0.76,0.96,0.84,0.84,0.88,0.72,0.76
6d5cfb62-2080-5dd1-bfab-4bb9652cb0e8,Trans Nzoia Potatoes Farm #0854,Rift Valley,Trans Nzoia,Potatoes,35.7,Commercial Market Leader,2,19.44,4,Investment Ready Farm,0.76,0.64,0.88,0.88,0.92,0.8,0.88,0.72
89353af7-5db2-5205-9fd3-7d1c8f9cd9b0,Kirinyaga Macadamia Farm #0855,Central Highlands,Kirinyaga,Macadamia,1.86,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.08,0.2,0.32,0.48,0.16,0.28,0.16,0.08
54e10d02-9f5c-56f5-b3f6-130de01e3b61,Kilifi Vegetables Farm #0856,Coastal Lowlands,Kilifi,Vegetables,1.44,Informal Smallholder,0,4.92,5,Future Ready Farm,0.24,0.16,0.2,0.52,0.16,0.2,0.16,0.0
6dae4494-ce87-55b2-9fc8-91a567d22b49,Trans Nzoia Horticulture Farm #0857,Rift Valley,Trans Nzoia,Horticulture,12.61,Transitioning Agribusiness,1,13.56,3,Structured Farm,0.52,0.6,0.64,0.84,0.4,0.56,0.44,0.52
e6e55cb7-3773-5f4f-a107-b8299646eefa,Makueni Sorghum Farm #0858,Eastern Semi-Arid,Makueni,Sorghum,13.97,Commercial Market Leader,2,20.16,5,Future Ready Farm,0.88,0.92,1.0,0.92,0.72,0.8,0.76,0.72
94066ddf-3a2f-5b75-b83c-18ddd1bbe024,Meru Avocado Farm #0859,Central Highlands,Meru,Avocado,3.95,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.32,0.2,0.28,0.6,0.24,0.28,0.0,0.08
