farm_id,farm_name,region,crop_type,acreage,log_acreage,ffmi_score,tier,tier_classification,pillar_1_smart_farming,pillar_2_renewable_energy,pillar_3_food_safety,pillar_4_climate_resilience,pillar_5_business_performance,pillar_6_human_capital,pillar_7_market_access,pillar_8_investment_readiness,priority_gap_depth,pillar_variance,climate_shock_index,market_volatility_index,historical_delta_ffmi,previous_ffmi_score,vulnerability_score,risk_label,risk_category
97d1b52b-709c-53b1-bcfd-7d248f6a2402,Machakos Green Grams Farm #0792,Eastern Semi-Arid,Green Grams,2.65,1.2947,5.28,2,Emerging Agribusiness,0.16,0.24,0.08,0.6,0.12,0.4,0.04,0.12,0.04,0.1778,0.5296,0.6718,1.6238,3.6562,0.6558,2,High Risk
b0a8a2d9-cac1-5859-bb25-933642157f27,Nyeri Coffee Farm #0793,Central Highlands,Coffee,3.05,1.3987,6.6,2,Emerging Agribusiness,0.12,0.2,0.2,0.6,0.16,0.36,0.32,0.24,0.12,0.1434,0.05,0.5159,0.2111,6.3889,0.4899,2,High Risk
c19c3852-bddb-56d6-bb23-454ff1dd714d,Bungoma Maize Farm #0794,Western Kenya,Maize,2.88,1.3558,4.8,5,Future Ready Farm,0.24,0.12,0.16,0.44,0.08,0.24,0.24,0.08,0.08,0.1114,0.1803,0.3927,-0.7325,5.5325,0.6879,2,High Risk
9e5be02e-df9a-5a0b-b2ef-153de767b520,Nandi Tea Farm #0795,Rift Valley,Tea,3.69,1.5454,5.64,2,Emerging Agribusiness,0.28,0.2,0.2,0.36,0.28,0.28,0.28,0.0,0.0,0.1009,0.2148,0.4134,1.0654,4.5746,0.6209,2,High Risk
38383ef0-2845-5356-96eb-65fb96a532d3,Uasin Gishu Dairy Farm #0796,Rift Valley,Dairy,2.57,1.2726,4.68,5,Future Ready Farm,0.16,0.04,0.12,0.52,0.08,0.32,0.16,0.16,0.04,0.1448,0.2678,0.4578,-0.6418,5.3218,0.6731,2,High Risk
83046cc3-73d6-5679-af2b-04653b749f61,Trans Nzoia Wheat Farm #0797,Rift Valley,Wheat,3.52,1.5085,5.52,2,Emerging Agribusiness,0.2,0.2,0.24,0.64,0.16,0.2,0.12,0.08,0.08,0.1622,0.2338,0.3693,-0.2161,5.7361,0.6314,2,High Risk
680105d8-25c4-5c3a-864e-aa76efed769a,Kiambu Coffee Farm #0798,Central Highlands,Coffee,2.27,1.1848,5.04,2,Emerging Agribusiness,0.08,0.28,0.4,0.6,0.16,0.08,0.08,0.0,0.0,0.1905,0.2156,0.2522,1.1389,3.9011,0.6177,2,High Risk
e8216e77-44f2-58d2-8d8b-77a42a5ec5ea,Meru Avocado Farm #0799,Central Highlands,Avocado,8.85,2.2875,11.64,3,Structured Farm,0.56,0.36,0.56,0.68,0.52,0.4,0.56,0.24,0.24,0.1318,0.2898,0.4489,1.2716,10.3684,0.4829,2,High Risk
f673ba69-41a5-5629-8d14-6fd4ca6dc13f,Tharaka Nithi Mangoes Farm #0800,Eastern Semi-Arid,Mangoes,14.49,2.7402,12.24,3,Structured Farm,0.6,0.4,0.68,0.6,0.52,0.56,0.44,0.28,0.28,0.1212,0.7439,0.4851,1.0629,11.1771,0.5032,1,Medium Risk
a298d5b6-eabd-565d-96e2-d53ae439f5df,Busia Horticulture Farm #0801,Western Kenya,Horticulture,8.19,2.2181,10.56,3,Structured Farm,0.36,0.36,0.28,0.64,0.44,0.52,0.44,0.48,0.28,0.1039,0.2718,0.4061,2.1358,8.4242,0.4532,1,Medium Risk
c4334ab9-c52e-58aa-a19b-e9b84130f13e,Kitui Sorghum Farm #0802,Eastern Semi-Arid,Sorghum,0.5,0.4055,6.12,2,Emerging Agribusiness,0.16,0.28,0.16,0.64,0.28,0.24,0.16,0.12,0.12,0.1561,0.5492,0.5528,-0.7625,6.8825,0.6521,2,High Risk
e3f26cb2-f700-535d-8498-5e464e724654,Trans Nzoia Maize Farm #0803,Rift Valley,Maize,42.45,3.7716,19.44,4,Investment Ready Farm,0.8,0.84,0.92,0.72,0.8,0.88,0.92,0.6,0.6,0.1015,0.2015,0.4124,2.8161,16.6239,0.2254,0,Low Risk
92a5b30c-0172-5f19-9b93-e2c18121254f,Busia Poultry Farm #0804,Western Kenya,Poultry,1.5,0.9163,12.24,3,Structured Farm,0.44,0.32,0.56,0.56,0.48,0.56,0.68,0.48,0.32,0.0995,0.4421,0.4379,3.3207,8.9193,0.405,1,Medium Risk
12540198-cd08-59d7-ac99-5c9da5ed97f1,Nandi Tea Farm #0805,Rift Valley,Tea,2.54,1.2641,6.12,2,Emerging Agribusiness,0.16,0.4,0.32,0.48,0.04,0.2,0.24,0.2,0.04,0.1311,0.1546,0.2332,1.7759,4.3441,0.5039,2,High Risk
5f92c371-0b93-5d6d-8564-f5cd0d68b57c,Nandi Tea Farm #0806,Rift Valley,Tea,3.12,1.4159,5.4,2,Emerging Agribusiness,0.2,0.12,0.24,0.52,0.16,0.28,0.16,0.12,0.12,0.1232,0.1765,0.2057,0.8022,4.5978,0.4853,2,High Risk
3d5f897f-777d-5f43-91f6-015eb700559a,Makueni Cowpeas Farm #0807,Eastern Semi-Arid,Cowpeas,15.81,2.822,12.0,3,Structured Farm,0.52,0.32,0.6,0.72,0.52,0.6,0.32,0.4,0.32,0.1342,0.7499,0.6016,3.053,8.947,0.5543,1,Medium Risk
f5edcfb6-70da-59bb-894e-df9aa17b8378,Kirinyaga Avocado Farm #0808,Central Highlands,Avocado,3.71,1.5497,5.4,2,Emerging Agribusiness,0.12,0.16,0.28,0.52,0.24,0.24,0.08,0.16,0.08,0.128,0.3501,0.4108,-0.3719,5.7719,0.5477,2,High Risk
5d754bfd-a8d6-5fad-8a84-592e49926a42,Bomet Dairy Farm #0809,Rift Valley,Dairy,5.57,1.8825,12.0,3,Structured Farm,0.52,0.48,0.6,0.72,0.32,0.52,0.44,0.4,0.32,0.1149,0.1515,0.3504,1.0877,10.9123,0.4435,1,Medium Risk
89b25977-15e7-5129-91d1-c31f2270c3f2,Trans Nzoia Wheat Farm #0810,Rift Valley,Wheat,41.71,3.7544,19.68,4,Investment Ready Farm,0.8,0.84,0.88,0.8,0.8,0.92,0.8,0.72,0.72,0.0566,0.3628,0.3519,4.1333,15.5467,0.2203,0,Low Risk
1062e376-ed21-59c3-9703-18bffd48af51,Kiambu Avocado Farm #0811,Central Highlands,Avocado,3.56,1.5173,4.44,5,Future Ready Farm,0.08,0.12,0.32,0.56,0.04,0.16,0.08,0.12,0.04,0.1624,0.1799,0.4696,-0.9123,5.3523,0.6071,2,High Risk
0e56d597-2781-56c7-ba0c-f8b9b7eed148,Kitui Green Grams Farm #0812,Eastern Semi-Arid,Green Grams,3.68,1.5433,5.76,2,Emerging Agribusiness,0.2,0.16,0.24,0.6,0.2,0.24,0.28,0.0,0.0,0.1575,0.4081,0.7068,-0.6886,6.4486,0.6364,2,High Risk
68bdd2ce-dd69-5d87-a1fd-af2c14a57571,Tharaka Nithi Cowpeas Farm #0813,Eastern Semi-Arid,Cowpeas,29.59,3.4207,21.0,5,Future Ready Farm,0.88,0.84,0.84,0.84,0.96,0.92,0.92,0.8,0.8,0.0507,0.6336,0.5817,2.5173,18.4827,0.2864,0,Low Risk
23be1895-bc7d-5e1e-8b1c-6c684ebf3d2b,Nyeri Coffee Farm #0814,Central Highlands,Coffee,7.12,2.0943,12.6,3,Structured Farm,0.52,0.48,0.72,0.76,0.44,0.52,0.44,0.32,0.32,0.1377,0.3794,0.4983,2.8124,9.7876,0.3933,1,Medium Risk
eb9f3717-5e7c-56ca-bd1c-53638288013e,Tharaka Nithi Pigeon Peas Farm #0815,Eastern Semi-Arid,Pigeon Peas,2.03,1.1086,6.84,2,Emerging Agribusiness,0.16,0.36,0.28,0.48,0.28,0.32,0.28,0.12,0.12,0.1048,0.6487,0.6307,1.1583,5.6817,0.5789,2,High Risk
280902cf-aa8e-587f-bc5b-c9c9bd08d847,Kwale Fish Farming Farm #0816,Coastal Lowlands,Fish Farming,18.92,2.9917,19.32,4,Investment Ready Farm,0.8,0.84,0.8,0.76,0.84,0.76,0.8,0.84,0.76,0.0312,0.6909,0.4516,4.5354,14.7846,0.3037,0,Low Risk
5495616c-e888-5b5e-afea-7872be7b5cbe,Nakuru Wheat Farm #0817,Rift Valley,Wheat,25.17,3.2646,20.52,5,Future Ready Farm,0.88,0.88,0.88,0.8,0.76,0.84,0.88,0.92,0.76,0.0487,0.3119,0.1903,4.3322,16.1878,0.1717,0,Low Risk
afc22483-b27a-5010-8208-7d22a93459e1,Kilifi Cassava Farm #0818,Coastal Lowlands,Cassava,8.55,2.2565,11.76,3,Structured Farm,0.4,0.44,0.6,0.72,0.44,0.6,0.52,0.2,0.2,0.148,0.4339,0.495,3.1261,8.6339,0.4338,2,High Risk
6164dc05-5c9f-5cf4-bdaa-1a58718ff29e,Tharaka Nithi Cowpeas Farm #0819,Eastern Semi-Arid,Cowpeas,5.83,1.9213,12.84,3,Structured Farm,0.72,0.4,0.68,0.6,0.52,0.52,0.52,0.32,0.32,0.1248,0.6112,0.6237,1.8338,11.0062,0.4802,1,Medium Risk
09baba8c-d792-54a8-8b8c-b3f60aa37f08,Kitui Green Grams Farm #0820,Eastern Semi-Arid,Green Grams,3.83,1.5748,7.2,2,Emerging Agribusiness,0.2,0.24,0.48,0.64,0.2,0.32,0.24,0.08,0.08,0.1673,0.5697,0.4754,-0.9446,8.1446,0.5952,2,High Risk
3ae91734-7cd7-5e36-b334-d2d1710408d7,Tharaka Nithi Mangoes Farm #0821,Eastern Semi-Arid,Mangoes,0.5,0.4055,6.0,2,Emerging Agribusiness,0.12,0.16,0.24,0.68,0.08,0.4,0.2,0.12,0.08,0.1873,0.647,0.4717,1.154,4.846,0.6904,2,High Risk
ea93292d-c2cf-5e7e-9bb0-2a503694ad8f,Lamu Coconut Farm #0822,Coastal Lowlands,Coconut,4.44,1.6938,11.88,3,Structured Farm,0.44,0.48,0.56,0.48,0.48,0.6,0.48,0.44,0.44,0.0527,0.3382,0.4554,3.4659,8.4141,0.4262,1,Medium Risk
a3efb082-4f34-5bce-bec9-9e4a97c0a6ae,Taita Taveta Cashew Farm #0823,Coastal Lowlands,Cashew,4.26,1.6601,6.6,2,Emerging Agribusiness,0.08,0.28,0.32,0.6,0.16,0.4,0.2,0.16,0.08,0.1555,0.2616,0.3187,-0.5905,7.1905,0.571,2,High Risk
65626e86-f6a0-5298-96d8-5c404236fe5a,Lamu Coconut Farm #0824,Coastal Lowlands,Coconut,11.13,2.4957,12.12,3,Structured Farm,0.36,0.6,0.44,0.76,0.6,0.56,0.44,0.28,0.28,0.1441,0.5094,0.626,3.3622,8.7578,0.4187,1,Medium Risk
3c94f0cf-13b2-5b62-bef0-ced06cfb3c77,Bungoma Cassava Farm #0825,Western Kenya,Cassava,5.87,1.9272,12.84,3,Structured Farm,0.48,0.4,0.56,0.76,0.36,0.68,0.56,0.48,0.36,0.1264,0.5232,0.5023,4.3966,8.4434,0.4614,1,Medium Risk
36140195-18d1-569d-9505-3a794869ed91,Makueni Livestock Farm #0826,Eastern Semi-Arid,Livestock,0.5,0.4055,4.56,5,Future Ready Farm,0.16,0.12,0.12,0.52,0.04,0.24,0.16,0.16,0.04,0.1353,0.625,0.5,0.876,3.684,0.6833,2,High Risk
e09b6b2e-56ef-583e-8111-93389581d124,Trans Nzoia Horticulture Farm #0827,Rift Valley,Horticulture,9.71,2.3712,11.52,3,Structured Farm,0.48,0.4,0.4,0.64,0.52,0.6,0.52,0.28,0.28,0.1095,0.3272,0.3181,3.9421,7.5779,0.3725,1,Medium Risk
724bd628-afdf-5325-8eea-fa6c39bb7204,Siaya Dairy Farm #0828,Western Kenya,Dairy,3.13,1.4183,5.16,2,Emerging Agribusiness,0.24,0.16,0.28,0.56,0.04,0.2,0.16,0.08,0.04,0.1496,0.2718,0.4577,-0.6368,5.7968,0.6699,2,High Risk
c71e66d8-64e6-5acb-9ec4-e37aa649bd4c,Kisumu Cassava Farm #0829,Western Kenya,Cassava,5.0,1.7918,19.44,4,Investment Ready Farm,0.84,0.72,0.88,0.72,0.88,0.8,0.88,0.76,0.72,0.0656,0.05,0.4758,3.5914,15.8486,0.2009,0,Low Risk
cb2cc7c4-033b-5d54-af6e-f0a8f61ecc2a,Kakamega Cassava Farm #0830,Western Kenya,Cassava,2.19,1.16,5.76,2,Emerging Agribusiness,0.28,0.32,0.24,0.52,0.16,0.2,0.04,0.16,0.04,0.1327,0.3317,0.3862,1.5542,4.2058,0.5673,2,High Risk
06fab413-6dd6-50aa-88e1-8959fc194877,Lamu Cassava Farm #0831,Coastal Lowlands,Cassava,6.23,1.9782,11.04,3,Structured Farm,0.36,0.4,0.52,0.68,0.44,0.56,0.44,0.28,0.28,0.1166,0.7458,0.4316,2.4986,8.5414,0.5213,1,Medium Risk
54e79063-d006-59b8-814e-6685142570b1,Murang'a Avocado Farm #0832,Central Highlands,Avocado,7.37,2.1247,12.24,3,Structured Farm,0.44,0.44,0.64,0.64,0.44,0.52,0.6,0.36,0.36,0.0995,0.1958,0.396,3.7638,8.4762,0.351,1,Medium Risk
2c35afdf-3834-5b50-a409-5529aece4c2a,Taita Taveta Fish Farming Farm #0833,Coastal Lowlands,Fish Farming,1.71,0.9969,5.88,2,Emerging Agribusiness,0.28,0.2,0.24,0.36,0.16,0.32,0.36,0.04,0.04,0.1028,0.5261,0.5406,1.3917,4.4883,0.6665,2,High Risk
6f977f55-6851-5307-b495-2ae7b9edcf9d,Kiambu Horticulture Farm #0834,Central Highlands,Horticulture,6.54,2.0202,13.2,3,Structured Farm,0.4,0.52,0.64,0.72,0.52,0.64,0.52,0.44,0.4,0.1015,0.2438,0.2305,0.6826,12.5174,0.4358,1,Medium Risk
e742a542-abc8-5b9b-8b81-0e5148384a34,Kitui Green Grams Farm #0835,Eastern Semi-Arid,Green Grams,6.8,2.0541,12.0,3,Structured Farm,0.6,0.4,0.56,0.76,0.32,0.6,0.32,0.44,0.32,0.1456,0.8041,0.5167,1.6879,10.3121,0.5852,1,Medium Risk
ec6164e2-65d3-56d6-a180-7d46a8d64b75,Kitui Livestock Farm #0836,Eastern Semi-Arid,Livestock,10.99,2.4841,11.52,3,Structured Farm,0.44,0.44,0.56,0.6,0.56,0.48,0.44,0.32,0.32,0.0849,0.8031,0.4238,0.8405,10.6795,0.522,1,Medium Risk
cfe62d9c-618c-51a4-b803-06822dfb15e0,Murang'a Avocado Farm #0837,Central Highlands,Avocado,12.48,2.6012,13.32,3,Structured Farm,0.6,0.36,0.52,0.76,0.68,0.6,0.6,0.32,0.32,0.1406,0.3302,0.3483,2.254,11.066,0.4274,1,Medium Risk
c31711ea-75a4-5191-9039-bb3370c41274,Kakamega Horticulture Farm #0838,Western Kenya,Horticulture,21.1,3.0956,20.16,5,Future Ready Farm,0.8,0.92,0.92,0.8,0.8,0.84,0.88,0.76,0.76,0.0566,0.1648,0.3852,2.5512,17.6088,0.1268,0,Low Risk
ffcc8947-db7c-58cd-8138-bded0d845626,Bomet Horticulture Farm #0839,Rift Valley,Horticulture,2.95,1.3737,6.24,2,Emerging Agribusiness,0.16,0.24,0.2,0.56,0.12,0.44,0.24,0.12,0.12,0.1483,0.215,0.2958,1.3567,4.8833,0.5813,2,High Risk
0c49e123-faaf-5ffb-b4a2-9b0eb72b9106,Machakos Green Grams Farm #0840,Eastern Semi-Arid,Green Grams,6.15,1.9671,11.76,3,Structured Farm,0.6,0.36,0.48,0.68,0.36,0.6,0.4,0.44,0.36,0.1145,0.8987,0.5033,2.8773,8.8827,0.534,1,Medium Risk
a445a859-9c6c-549f-8c90-cbc82b9de192,Kakamega Sugarcane Farm #0841,Western Kenya,Sugarcane,0.59,0.4637,5.4,2,Emerging Agribusiness,0.16,0.32,0.16,0.44,0.28,0.2,0.2,0.04,0.04,0.113,0.3998,0.3732,1.0289,4.3711,0.5654,2,High Risk
ecf5d7ad-055f-5d9f-8057-05599a32c314,Kisumu Horticulture Farm #0842,Western Kenya,Horticulture,5.4,1.8563,11.64,3,Structured Farm,0.28,0.32,0.72,0.68,0.52,0.52,0.44,0.4,0.28,0.1476,0.5936,0.5174,3.9084,7.7316,0.5756,1,Medium Risk
23c76ea4-b4b2-5921-9828-90bd402817fe,Kakamega Cassava Farm #0843,Western Kenya,Cassava,4.41,1.6882,12.48,3,Structured Farm,0.56,0.6,0.48,0.68,0.64,0.4,0.48,0.32,0.32,0.1149,0.5165,0.453,0.7656,11.7144,0.4554,1,Medium Risk
01da4efa-4e73-5601-8561-d2c140e27cff,Meru Horticulture Farm #0844,Central Highlands,Horticulture,2.8,1.335,5.76,2,Emerging Agribusiness,0.28,0.2,0.12,0.56,0.2,0.28,0.08,0.2,0.08,0.1371,0.2569,0.2398,1.9858,3.7742,0.5482,2,High Risk
430587c4-cce0-5205-b5cd-5e8ea0107a6f,Kwale Cashew Farm #0845,Coastal Lowlands,Cashew,4.87,1.7699,5.16,2,Emerging Agribusiness,0.24,0.08,0.24,0.6,0.08,0.32,0.12,0.04,0.04,0.172,0.4372,0.5072,-1.2108,6.3708,0.7229,2,High Risk
45595a50-9649-5085-b084-bb3a3891214a,Nakuru Potatoes Farm #0846,Rift Valley,Potatoes,5.0,1.7918,20.52,5,Future Ready Farm,0.88,0.92,0.8,0.92,0.92,0.92,0.88,0.6,0.6,0.1038,0.3853,0.1878,3.4619,17.0581,0.1539,0,Low Risk
63db95c5-1d6b-51be-842a-d856f3dc34c7,Uasin Gishu Dairy Farm #0847,Rift Valley,Dairy,2.68,1.3029,6.72,2,Emerging Agribusiness,0.2,0.44,0.2,0.48,0.2,0.44,0.16,0.12,0.12,0.1371,0.4445,0.2801,1.7702,4.9498,0.5746,2,High Risk
741e8bb2-b56c-5fde-8c51-6494b92db65e,Siaya Sugarcane Farm #0848,Western Kenya,Sugarcane,3.27,1.4516,12.48,3,Structured Farm,0.52,0.56,0.48,0.72,0.48,0.56,0.48,0.36,0.36,0.0959,0.3504,0.2724,0.594,11.886,0.4983,1,Medium Risk
5c23972b-029d-5667-b6a3-e6b86d10b024,Kitui Mangoes Farm #0849,Eastern Semi-Arid,Mangoes,4.07,1.6233,5.4,2,Emerging Agribusiness,0.2,0.16,0.16,0.68,0.04,0.36,0.04,0.16,0.04,0.1959,0.5031,0.7013,1.92,3.48,0.6732,2,High Risk
cf6e081b-181c-598e-b006-02d89d538654,Makueni Livestock Farm #0850,Eastern Semi-Arid,Livestock,31.59,3.484,19.08,4,Investment Ready Farm,0.8,0.72,0.92,0.68,0.92,0.88,0.88,0.56,0.56,0.1224,0.8268,0.4034,4.1601,14.9199,0.3957,1,Medium Risk
65bf4614-2b8f-51c5-aaa3-29ee7a8ef298,Bomet Tea Farm #0851,Rift Valley,Tea,0.5,0.4055,5.04,2,Emerging Agribusiness,0.12,0.2,0.2,0.48,0.16,0.36,0.12,0.04,0.04,0.1338,0.2084,0.3276,-0.3189,5.3589,0.6128,2,High Risk
df80e7f0-26f6-5a1d-9dc2-6248c3408c2d,Machakos Livestock Farm #0852,Eastern Semi-Arid,Livestock,1.03,0.708,5.64,2,Emerging Agribusiness,0.16,0.16,0.24,0.6,0.08,0.36,0.16,0.12,0.08,0.1593,0.4777,0.5175,1.0864,4.5536,0.5998,2,High Risk
c7245bf1-05d6-5039-b6f7-3d412283580c,Meru Macadamia Farm #0853,Central Highlands,Macadamia,5.0,1.7918,19.68,4,Investment Ready Farm,0.8,0.76,0.96,0.84,0.84,0.88,0.72,0.76,0.72,0.0721,0.1696,0.2298,1.0873,18.5927,0.2057,0,Low Risk
6d5cfb62-2080-5dd1-bfab-4bb9652cb0e8,Trans Nzoia Potatoes Farm #0854,Rift Valley,Potatoes,35.7,3.6028,19.44,4,Investment Ready Farm,0.76,0.64,0.88,0.88,0.92,0.8,0.88,0.72,0.64,0.0911,0.3081,0.4403,3.357,16.083,0.2389,0,Low Risk
89353af7-5db2-5205-9fd3-7d1c8f9cd9b0,Kirinyaga Macadamia Farm #0855,Central Highlands,Macadamia,1.86,1.0508,5.28,2,Emerging Agribusiness,0.08,0.2,0.32,0.48,0.16,0.28,0.16,0.08,0.08,0.1265,0.2338,0.3772,0.625,4.655,0.6274,2,High Risk
54e10d02-9f5c-56f5-b3f6-130de01e3b61,Kilifi Vegetables Farm #0856,Coastal Lowlands,Vegetables,1.44,0.892,4.92,5,Future Ready Farm,0.24,0.16,0.2,0.52,0.16,0.2,0.16,0.0,0.0,0.1363,0.6177,0.5453,1.4472,3.4728,0.6454,2,High Risk
6dae4494-ce87-55b2-9fc8-91a567d22b49,Trans Nzoia Horticulture Farm #0857,Rift Valley,Horticulture,12.61,2.6108,13.56,3,Structured Farm,0.52,0.6,0.64,0.84,0.4,0.56,0.44,0.52,0.4,0.1272,0.3293,0.2177,3.5271,10.0329,0.3559,1,Medium Risk
e6e55cb7-3773-5f4f-a107-b8299646eefa,Makueni Sorghum Farm #0858,Eastern Semi-Arid,Sorghum,13.97,2.706,20.16,5,Future Ready Farm,0.88,0.92,1.0,0.92,0.72,0.8,0.76,0.72,0.72,0.098,0.5782,0.6659,4.879,15.281,0.2383,0,Low Risk
94066ddf-3a2f-5b75-b83c-18ddd1bbe024,Meru Avocado Farm #0859,Central Highlands,Avocado,3.95,1.5994,6.0,2,Emerging Agribusiness,0.32,0.2,0.28,0.6,0.24,0.28,0.0,0.08,0.0,0.167,0.2258,0.4681,1.7229,4.2771,0.6064,2,High Risk
0426e213-4d4f-536a-ac84-b1cf496648bd,Kakamega Dairy Farm #0860,Western Kenya,Dairy,9.99,2.397,12.84,3,Structured Farm,0.44,0.56,0.56,0.76,0.48,0.56,0.52,0.4,0.4,0.1019,0.2825,0.533,2.5836,10.2564,0.4095,1,Medium Risk
c35d0abe-d06c-590d-b236-e7518b414fa1,Lamu Cassava Farm #0861,Coastal Lowlands,Cassava,6.13,1.9643,12.84,3,Structured Farm,0.48,0.4,0.64,0.72,0.44,0.56,0.56,0.48,0.4,0.0999,0.6746,0.491,0.5075,12.3325,0.4758,1,Medium Risk
d14e2412-f8a6-5876-ba50-e2b2482f3992,Kilifi Cashew Farm #0862,Coastal Lowlands,Cashew,6.92,2.0694,11.4,3,Structured Farm,0.44,0.48,0.52,0.52,0.4,0.52,0.56,0.36,0.36,0.0646,0.6909,0.4481,1.6379,9.7621,0.5439,1,Medium Risk
0b0bac7b-f1b0-59da-84c6-4efccb243838,Machakos Cowpeas Farm #0863,Eastern Semi-Arid,Cowpeas,2.16,1.1506,10.92,3,Structured Farm,0.64,0.4,0.44,0.84,0.4,0.24,0.36,0.32,0.24,0.181,0.6102,0.4464,4.3179,6.6021,0.4736,2,High Risk
2a1cd62f-7113-5201-a535-3c2f6c831d25,Kericho Horticulture Farm #0864,Rift Valley,Horticulture,5.76,1.911,12.24,3,Structured Farm,0.48,0.52,0.6,0.64,0.56,0.52,0.44,0.32,0.32,0.0933,0.4036,0.3781,2.7481,9.4919,0.4605,1,Medium Risk
f562209c-f673-5df6-8931-1bbeacb210be,Vihiga Sugarcane Farm #0865,Western Kenya,Sugarcane,2.16,1.1506,6.24,2,Emerging Agribusiness,0.2,0.12,0.44,0.56,0.16,0.4,0.12,0.08,0.08,0.1685,0.248,0.5344,1.7145,4.5255,0.5932,2,High Risk
e5207871-a400-5696-9c9a-3e8c191eb03b,Kitui Sorghum Farm #0866,Eastern Semi-Arid,Sorghum,24.04,3.2205,21.12,5,Future Ready Farm,0.92,0.88,0.84,0.84,0.88,0.88,0.84,0.96,0.84,0.04,0.703,0.4348,2.4891,18.6309,0.2731,0,Low Risk
118db014-9c19-5b7b-9cef-c5fe7cb2c02d,Machakos Green Grams Farm #0867,Eastern Semi-Arid,Green Grams,25.23,3.2669,20.4,5,Future Ready Farm,0.76,0.68,1.0,0.88,0.92,0.88,0.88,0.8,0.68,0.0933,0.6014,0.5249,2.3369,18.0631,0.3042,0,Low Risk
2daec52e-2a9a-537e-bb38-1d31e6b98ac0,Meru Macadamia Farm #0868,Central Highlands,Macadamia,7.07,2.0882,12.0,3,Structured Farm,0.56,0.56,0.48,0.56,0.56,0.44,0.32,0.52,0.32,0.08,0.1286,0.3873,1.7348,10.2652,0.3693,1,Medium Risk
4c9b0d28-bc23-5e93-aeda-6e3b0e7399f2,Uasin Gishu Potatoes Farm #0869,Rift Valley,Potatoes,2.44,1.2355,5.64,2,Emerging Agribusiness,0.12,0.2,0.28,0.68,0.12,0.24,0.2,0.04,0.04,0.1827,0.4106,0.3671,1.4092,4.2308,0.5886,2,High Risk
db7413f8-6031-51ae-9be3-38e8ab082d1b,Taita Taveta Vegetables Farm #0870,Coastal Lowlands,Vegetables,0.5,0.4055,6.6,2,Emerging Agribusiness,0.04,0.32,0.24,0.64,0.24,0.4,0.24,0.08,0.04,0.176,0.6983,0.536,-1.3225,7.9225,0.7148,2,High Risk
3ff83b64-4379-5c62-bf2c-bee6691a6dfb,Uasin Gishu Horticulture Farm #0871,Rift Valley,Horticulture,6.64,2.0334,11.4,3,Structured Farm,0.4,0.48,0.44,0.68,0.44,0.44,0.56,0.36,0.36,0.0947,0.6307,0.3442,3.2867,8.1133,0.5348,1,Medium Risk
d3dd77c7-6e4a-5928-87a1-a55fd0d43aa0,Nakuru Wheat Farm #0872,Rift Valley,Wheat,3.66,1.539,6.0,2,Emerging Agribusiness,0.16,0.24,0.2,0.32,0.2,0.48,0.24,0.16,0.16,0.0995,0.2058,0.2977,-0.6455,6.6455,0.5624,2,High Risk
dfe1ce50-6eff-5974-a25d-7b9947234e07,Tharaka Nithi Sorghum Farm #0873,Eastern Semi-Arid,Sorghum,9.19,2.3214,19.68,4,Investment Ready Farm,0.72,0.72,0.92,0.88,0.72,0.84,0.96,0.8,0.72,0.0894,0.6486,0.5028,4.5323,15.1477,0.2349,0,Low Risk
051dc436-1797-5597-8cda-25545be60889,Vihiga Maize Farm #0874,Western Kenya,Maize,3.89,1.5872,5.64,2,Emerging Agribusiness,0.2,0.24,0.12,0.72,0.08,0.28,0.16,0.08,0.08,0.1954,0.3248,0.4802,-1.4591,7.0991,0.6538,2,High Risk
8c134fd3-6d18-5ce9-8893-d2c239e53035,Tharaka Nithi Green Grams Farm #0875,Eastern Semi-Arid,Green Grams,5.7,1.9021,12.48,3,Structured Farm,0.52,0.56,0.6,0.64,0.44,0.64,0.32,0.44,0.32,0.1058,0.6591,0.5329,2.7457,9.7343,0.4753,1,Medium Risk
d426786d-505b-5d1f-ad38-4aaa6a7d1f3b,Lamu Cashew Farm #0876,Coastal Lowlands,Cashew,19.13,3.0022,19.68,4,Investment Ready Farm,0.92,0.76,0.76,0.76,0.8,0.8,0.84,0.92,0.76,0.0632,0.4561,0.3238,1.233,18.447,0.2619,0,Low Risk
be3c3a97-b9bd-599f-b945-1ee90325a85c,Tharaka Nithi Green Grams Farm #0877,Eastern Semi-Arid,Green Grams,3.54,1.5129,5.28,2,Emerging Agribusiness,0.16,0.28,0.12,0.44,0.28,0.16,0.28,0.04,0.04,0.1166,0.4726,0.389,-1.4465,6.7265,0.6692,2,High Risk
89832a16-158f-5b52-8799-8f1bba7b6bdb,Lamu Coconut Farm #0878,Coastal Lowlands,Coconut,1.67,0.9821,6.36,2,Emerging Agribusiness,0.16,0.24,0.2,0.6,0.12,0.4,0.28,0.12,0.12,0.1535,0.481,0.3632,0.3609,5.9991,0.6308,2,High Risk
3834e3c3-bfb3-5092-9b0c-decd8887165b,Kwale Cashew Farm #0879,Coastal Lowlands,Cashew,3.89,1.5872,13.08,3,Structured Farm,0.48,0.56,0.56,0.8,0.56,0.44,0.6,0.36,0.36,0.1216,0.5758,0.2426,2.6309,10.4491,0.383,1,Medium Risk
